ruta,id_vaca,ojo,aug
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca27\20260316_100836_hough_zoom.png,27,ojo1,zoom
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca27\20260316_100836_hough_shift.png,27,ojo1,shift
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca27\20260316_100836_hough_noise.png,27,ojo1,noise
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca27\20260316_100819_hough_orig.png,27,ojo2,orig
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca27\20260316_100819_hough_flip.png,27,ojo2,flip
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca27\20260316_100819_hough_rot.png,27,ojo2,rot
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca27\20260316_100819_hough_bright.png,27,ojo2,bright
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca27\20260316_100819_hough_zoom.png,27,ojo2,zoom
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca27\20260316_100819_hough_shift.png,27,ojo2,shift
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca27\20260316_100819_hough_noise.png,27,ojo2,noise
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca27\20260316_100820(0)_hough_orig.png,27,ojo2,orig
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca27\20260316_100820(0)_hough_flip.png,27,ojo2,flip
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca27\20260316_100820(0)_hough_rot.png,27,ojo2,rot
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca27\20260316_100820(0)_hough_bright.png,27,ojo2,bright
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca27\20260316_100820(0)_hough_zoom.png,27,ojo2,zoom
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca27\20260316_100820(0)_hough_shift.png,27,ojo2,shift
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca27\20260316_100820(0)_hough_noise.png,27,ojo2,noise
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca27\20260316_100820_hough_orig.png,27,ojo2,orig
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca27\20260316_100820_hough_flip.png,27,ojo2,flip
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca27\20260316_100820_hough_rot.png,27,ojo2,rot
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca27\20260316_100820_hough_bright.png,27,ojo2,bright
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca27\20260316_100820_hough_zoom.png,27,ojo2,zoom
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca27\20260316_100820_hough_shift.png,27,ojo2,shift
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca27\20260316_100820_hough_noise.png,27,ojo2,noise
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca27\20260316_100821_hough_orig.png,27,ojo2,orig
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca27\20260316_100821_hough_flip.png,27,ojo2,flip
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca27\20260316_100821_hough_rot.png,27,ojo2,rot
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca27\20260316_100821_hough_bright.png,27,ojo2,bright
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca27\20260316_100821_hough_zoom.png,27,ojo2,zoom
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca27\20260316_100821_hough_shift.png,27,ojo2,shift
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca27\20260316_100821_hough_noise.png,27,ojo2,noise
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca27\20260316_100822(0)_hough_orig.png,27,ojo2,orig
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca27\20260316_100822(0)_hough_flip.png,27,ojo2,flip
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca27\20260316_100822(0)_hough_rot.png,27,ojo2,rot
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca27\20260316_100822(0)_hough_bright.png,27,ojo2,bright
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca27\20260316_100822(0)_hough_zoom.png,27,ojo2,zoom
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca27\20260316_100822(0)_hough_shift.png,27,ojo2,shift
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca27\20260316_100822(0)_hough_noise.png,27,ojo2,noise
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca27\20260316_100822_hough_orig.png,27,ojo2,orig
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca27\20260316_100822_hough_flip.png,27,ojo2,flip
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca27\20260316_100822_hough_rot.png,27,ojo2,rot
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca27\20260316_100822_hough_bright.png,27,ojo2,bright
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca27\20260316_100822_hough_zoom.png,27,ojo2,zoom
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca27\20260316_100822_hough_shift.png,27,ojo2,shift
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca27\20260316_100822_hough_noise.png,27,ojo2,noise
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca27\20260316_100829_hough_orig.png,27,ojo2,orig
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca27\20260316_100829_hough_flip.png,27,ojo2,flip
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca27\20260316_100829_hough_rot.png,27,ojo2,rot
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca27\20260316_100829_hough_bright.png,27,ojo2,bright
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca27\20260316_100829_hough_zoom.png,27,ojo2,zoom
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca27\20260316_100829_hough_shift.png,27,ojo2,shift
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca27\20260316_100829_hough_noise.png,27,ojo2,noise
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca28\20260316_100548_hough_orig.png,28,ojo1,orig
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca28\20260316_100548_hough_flip.png,28,ojo1,flip
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca28\20260316_100548_hough_rot.png,28,ojo1,rot
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca28\20260316_100548_hough_bright.png,28,ojo1,bright
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca28\20260316_100548_hough_zoom.png,28,ojo1,zoom
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca28\20260316_100548_hough_shift.png,28,ojo1,shift
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca28\20260316_100548_hough_noise.png,28,ojo1,noise
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca28\20260316_100602_hough_orig.png,28,ojo1,orig
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca28\20260316_100602_hough_flip.png,28,ojo1,flip
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca28\20260316_100602_hough_rot.png,28,ojo1,rot
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca28\20260316_100602_hough_bright.png,28,ojo1,bright
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca28\20260316_100602_hough_zoom.png,28,ojo1,zoom
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca28\20260316_100602_hough_shift.png,28,ojo1,shift
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca28\20260316_100602_hough_noise.png,28,ojo1,noise
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca28\20260316_100603_hough_orig.png,28,ojo1,orig
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca28\20260316_100603_hough_flip.png,28,ojo1,flip
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca28\20260316_100603_hough_rot.png,28,ojo1,rot
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca28\20260316_100603_hough_bright.png,28,ojo1,bright
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca28\20260316_100603_hough_zoom.png,28,ojo1,zoom
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca28\20260316_100603_hough_shift.png,28,ojo1,shift
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca28\20260316_100603_hough_noise.png,28,ojo1,noise
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca28\20260316_100604_hough_orig.png,28,ojo1,orig
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca28\20260316_100604_hough_flip.png,28,ojo1,flip
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca28\20260316_100604_hough_rot.png,28,ojo1,rot
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca28\20260316_100604_hough_bright.png,28,ojo1,bright
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca28\20260316_100604_hough_zoom.png,28,ojo1,zoom
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca28\20260316_100604_hough_shift.png,28,ojo1,shift
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca28\20260316_100604_hough_noise.png,28,ojo1,noise
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca28\20260316_100713_hough_orig.png,28,ojo2,orig
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca28\20260316_100713_hough_flip.png,28,ojo2,flip
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca28\20260316_100713_hough_rot.png,28,ojo2,rot
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca28\20260316_100713_hough_bright.png,28,ojo2,bright
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca28\20260316_100713_hough_zoom.png,28,ojo2,zoom
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca28\20260316_100713_hough_shift.png,28,ojo2,shift
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca28\20260316_100713_hough_noise.png,28,ojo2,noise
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca29\20260316_100422_hough_orig.png,29,ojo1,orig
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca29\20260316_100422_hough_flip.png,29,ojo1,flip
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca29\20260316_100422_hough_rot.png,29,ojo1,rot
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca29\20260316_100422_hough_bright.png,29,ojo1,bright
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca29\20260316_100422_hough_zoom.png,29,ojo1,zoom
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca29\20260316_100422_hough_shift.png,29,ojo1,shift
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca29\20260316_100422_hough_noise.png,29,ojo1,noise
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca29\20260316_100426_hough_orig.png,29,ojo1,orig
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca29\20260316_100426_hough_flip.png,29,ojo1,flip
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca29\20260316_100426_hough_rot.png,29,ojo1,rot
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca29\20260316_100426_hough_bright.png,29,ojo1,bright
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca29\20260316_100426_hough_zoom.png,29,ojo1,zoom
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca29\20260316_100426_hough_shift.png,29,ojo1,shift
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca29\20260316_100426_hough_noise.png,29,ojo1,noise
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca29\20260316_100427_central_orig.png,29,ojo1,orig
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca29\20260316_100427_central_flip.png,29,ojo1,flip
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca29\20260316_100427_central_rot.png,29,ojo1,rot
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca29\20260316_100427_central_bright.png,29,ojo1,bright
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca29\20260316_100427_central_zoom.png,29,ojo1,zoom
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca29\20260316_100427_central_shift.png,29,ojo1,shift
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca29\20260316_100427_central_noise.png,29,ojo1,noise
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca29\20260316_100446(0)_hough_orig.png,29,ojo1,orig
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca29\20260316_100446(0)_hough_flip.png,29,ojo1,flip
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca29\20260316_100446(0)_hough_rot.png,29,ojo1,rot
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca29\20260316_100446(0)_hough_bright.png,29,ojo1,bright
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca29\20260316_100446(0)_hough_zoom.png,29,ojo1,zoom
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca29\20260316_100446(0)_hough_shift.png,29,ojo1,shift
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca29\20260316_100446(0)_hough_noise.png,29,ojo1,noise
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca29\20260316_100446_hough_orig.png,29,ojo1,orig
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca29\20260316_100446_hough_flip.png,29,ojo1,flip
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca29\20260316_100446_hough_rot.png,29,ojo1,rot
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca29\20260316_100446_hough_bright.png,29,ojo1,bright
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca29\20260316_100446_hough_zoom.png,29,ojo1,zoom
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca29\20260316_100446_hough_shift.png,29,ojo1,shift
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca29\20260316_100446_hough_noise.png,29,ojo1,noise
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca29\20260316_100447_hough_orig.png,29,ojo1,orig
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca29\20260316_100447_hough_flip.png,29,ojo1,flip
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca29\20260316_100447_hough_rot.png,29,ojo1,rot
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca29\20260316_100447_hough_bright.png,29,ojo1,bright
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca29\20260316_100447_hough_zoom.png,29,ojo1,zoom
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca29\20260316_100447_hough_shift.png,29,ojo1,shift
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca29\20260316_100447_hough_noise.png,29,ojo1,noise
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca29\20260316_100449_hough_orig.png,29,ojo1,orig
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca29\20260316_100449_hough_flip.png,29,ojo1,flip
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca29\20260316_100449_hough_rot.png,29,ojo1,rot
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca29\20260316_100449_hough_bright.png,29,ojo1,bright
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca29\20260316_100449_hough_zoom.png,29,ojo1,zoom
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca29\20260316_100449_hough_shift.png,29,ojo1,shift
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca29\20260316_100449_hough_noise.png,29,ojo1,noise
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca29\20260316_100452_hough_orig.png,29,ojo1,orig
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca29\20260316_100452_hough_flip.png,29,ojo1,flip
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca29\20260316_100452_hough_rot.png,29,ojo1,rot
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca29\20260316_100452_hough_bright.png,29,ojo1,bright
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca29\20260316_100452_hough_zoom.png,29,ojo1,zoom
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca29\20260316_100452_hough_shift.png,29,ojo1,shift
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca29\20260316_100452_hough_noise.png,29,ojo1,noise
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca29\20260316_100713_hough_orig.png,29,ojo1,orig
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca29\20260316_100713_hough_flip.png,29,ojo1,flip
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca29\20260316_100713_hough_rot.png,29,ojo1,rot
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca29\20260316_100713_hough_bright.png,29,ojo1,bright
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca29\20260316_100713_hough_zoom.png,29,ojo1,zoom
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca29\20260316_100713_hough_shift.png,29,ojo1,shift
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca29\20260316_100713_hough_noise.png,29,ojo1,noise
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca29\20260316_100436_hough_orig.png,29,ojo2,orig
C:\Users\usuario\OneDrive\unipoli\Union ganaderaa\Nueva carpeta\siggan-proyecto\iris-training\iris_augmented\Vaca29\20260316_100436_hough_flip.png,29,ojo2,flip
